Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1704304371.670102,22107,0,1
1,NewOrder,1704304371.692222,32862,0,1
1,NewOrder,1704304371.725097,45005,0,1
2,Payment,1704304371.770115,34201,0,1
2,Payment,1704304371.804329,31512,0,1
1,NewOrder,1704304371.835854,33955,0,1
1,NewOrder,1704304371.869822,31903,0,1
3,OrderStatus,1704304371.901738,3810,0,1
2,Payment,1704304371.905555,29799,0,1
1,NewOrder,1704304371.935367,43615,0,1
2,Payment,1704304371.978995,35042,0,1
1,NewOrder,1704304372.014051,31490,0,1
2,Payment,1704304372.045554,34420,0,1
2,Payment,1704304372.079988,49177,0,1
2,Payment,1704304372.129180,27299,0,1
4,Delivery,1704304372.156492,57419,0,1
4,Delivery,1704304372.213924,58098,0,1
1,NewOrder,1704304372.272035,42755,0,1
1,NewOrder,1704304372.314804,43576,0,1
1,NewOrder,1704304372.358394,30645,0,1
2,Payment,1704304372.389052,14637,0,1
1,NewOrder,1704304372.403702,44893,0,1
4,Delivery,1704304372.448608,61636,0,1
2,Payment,1704304372.510257,23899,0,1
2,Payment,1704304372.534169,9678,0,1
2,Payment,1704304372.543860,15395,0,1
2,Payment,1704304372.559268,7742,0,1
1,NewOrder,1704304372.567021,31893,0,1
2,Payment,1704304372.598928,38681,0,1
1,NewOrder,1704304372.637623,39004,0,1
2,Payment,1704304372.676640,38001,0,1
1,NewOrder,1704304372.714654,31358,0,1
2,Payment,1704304372.746025,30786,0,1
1,NewOrder,1704304372.777094,38000,0,1
1,NewOrder,1704304372.815108,44114,0,1
2,Payment,1704304372.859235,11045,0,1
2,Payment,1704304372.870294,11107,0,1
2,Payment,1704304372.881413,11898,0,1
1,NewOrder,1704304372.893324,12412,0,1
2,Payment,1704304372.905749,3938,0,1
2,Payment,1704304372.909700,3602,0,1
3,OrderStatus,1704304372.913668,3405,0,1
1,NewOrder,1704304372.917079,36053,0,1
1,NewOrder,1704304372.953148,44675,0,1
4,Delivery,1704304372.998063,28174,0,1
1,NewOrder,1704304373.026250,37810,0,1
3,OrderStatus,1704304373.064073,2888,0,1
2,Payment,1704304373.066968,28117,0,1
1,NewOrder,1704304373.095099,35217,0,1
3,OrderStatus,1704304373.130330,3065,0,1
2,Payment,1704304373.133401,27245,0,1
2,Payment,1704304373.160659,12291,0,1
1,NewOrder,1704304373.172963,34683,0,1
1,NewOrder,1704304373.207678,23191,0,1
2,Payment,1704304373.230882,22872,0,1
1,NewOrder,1704304373.253768,28251,0,1
3,OrderStatus,1704304373.282032,604,0,1
2,Payment,1704304373.282641,3016,0,1
1,NewOrder,1704304373.285667,6033,0,1
2,Payment,1704304373.291712,3243,0,1
1,NewOrder,1704304373.294966,5801,0,1
2,Payment,1704304373.300779,4161,0,1
2,Payment,1704304373.304960,3169,0,1
1,NewOrder,1704304373.308138,21295,0,1
2,Payment,1704304373.329447,10782,0,1
2,Payment,1704304373.340242,11781,0,1
1,NewOrder,1704304373.352036,9818,0,1
2,Payment,1704304373.361868,8965,0,1
2,Payment,1704304373.370845,13318,0,1
2,Payment,1704304373.384177,3627,0,1
1,NewOrder,1704304373.387817,5880,0,1
2,Payment,1704304373.393710,3014,0,1
2,Payment,1704304373.396736,2904,0,1
1,NewOrder,1704304373.399651,5927,0,1
2,Payment,1704304373.405592,4176,0,1
2,Payment,1704304373.409780,3932,0,1
1,NewOrder,1704304373.413724,4889,0,1
2,Payment,1704304373.418626,3029,0,1
1,NewOrder,1704304373.421682,5117,0,1
5,StockLevel,1704304373.426811,1360,0,1
2,Payment,1704304373.428178,4239,0,1
1,NewOrder,1704304373.432431,4796,0,1
1,NewOrder,1704304373.437243,6363,0,1
2,Payment,1704304373.443619,2976,0,1
4,Delivery,1704304373.446606,38284,0,1
1,NewOrder,1704304373.484908,35039,0,1
2,Payment,1704304373.519960,9903,0,1
2,Payment,1704304373.529875,3772,0,1
2,Payment,1704304373.533660,2978,0,1
1,NewOrder,1704304373.536650,4146,0,1
1,NewOrder,1704304373.540808,4813,0,1
1,NewOrder,1704304373.545634,4459,0,1
1,NewOrder,1704304373.550106,5273,0,1
2,Payment,1704304373.555392,3172,0,1
2,Payment,1704304373.558574,2999,0,1
4,Delivery,1704304373.561585,33658,0,1
4,Delivery,1704304373.595257,35757,0,1
2,Payment,1704304373.631027,12898,0,1
1,NewOrder,1704304373.643937,15637,0,1
1,NewOrder,1704304373.659587,36554,0,1
1,NewOrder,1704304373.696153,23796,0,1
2,Payment,1704304373.719962,3518,0,1
1,NewOrder,1704304373.723492,40683,0,1
1,NewOrder,1704304373.764189,5503,0,1
1,NewOrder,1704304373.769705,7189,0,1
2,Payment,1704304373.776907,2950,0,1
1,NewOrder,1704304373.779869,5910,0,1
5,StockLevel,1704304373.785791,1099,0,1
2,Payment,1704304373.786897,10991,0,1
1,NewOrder,1704304373.797902,44902,0,1
1,NewOrder,1704304373.842820,29288,0,1
2,Payment,1704304373.872121,37526,0,1
2,Payment,1704304373.909661,8791,0,1
3,OrderStatus,1704304373.918472,2756,0,1
1,NewOrder,1704304373.921237,28492,0,1
2,Payment,1704304373.949742,37648,0,1
2,Payment,1704304373.987404,11127,0,1
2,Payment,1704304373.998544,10496,0,1
2,Payment,1704304374.009052,11437,0,1
1,NewOrder,1704304374.020502,29241,0,1
1,NewOrder,1704304374.049757,37891,0,1
2,Payment,1704304374.087662,28261,0,1
1,NewOrder,1704304374.115938,38905,0,1
1,NewOrder,1704304374.154855,27065,0,1
4,Delivery,1704304374.181933,48638,0,1
1,NewOrder,1704304374.230582,75394,0,1
1,NewOrder,1704304374.305989,52981,0,1
2,Payment,1704304374.358983,28997,0,1
1,NewOrder,1704304374.388009,37793,0,1
1,NewOrder,1704304374.425815,30332,0,1
1,NewOrder,1704304374.456160,35804,0,1
2,Payment,1704304374.491976,22023,0,1
2,Payment,1704304374.514034,4158,0,1
1,NewOrder,1704304374.518203,4976,0,1
2,Payment,1704304374.523192,3725,0,1
1,NewOrder,1704304374.526928,6807,0,1
2,Payment,1704304374.533756,2805,0,1
2,Payment,1704304374.536571,3067,0,1
5,StockLevel,1704304374.539650,1603,0,1
2,Payment,1704304374.541264,3790,0,1
2,Payment,1704304374.545066,3785,0,1
1,NewOrder,1704304374.548864,7038,0,1
1,NewOrder,1704304374.555914,5163,0,1
2,Payment,1704304374.561091,3300,0,1
1,NewOrder,1704304374.564404,7242,0,1
2,Payment,1704304374.571659,3653,0,1
2,Payment,1704304374.575325,3777,0,1
1,NewOrder,1704304374.579116,6720,0,1
2,Payment,1704304374.585848,3250,0,1
2,Payment,1704304374.589110,3637,0,1
2,Payment,1704304374.592759,3290,0,1
1,NewOrder,1704304374.596061,39661,0,1
2,Payment,1704304374.635735,19960,0,1
2,Payment,1704304374.655708,35392,0,1
1,NewOrder,1704304374.691113,31756,0,1
1,NewOrder,1704304374.722884,46785,0,1
2,Payment,1704304374.769684,31322,0,1
2,Payment,1704304374.801020,12214,0,1
2,Payment,1704304374.813248,9341,0,1
2,Payment,1704304374.822603,22030,0,1
2,Payment,1704304374.844656,9329,0,1
1,NewOrder,1704304374.854000,36730,0,1
2,Payment,1704304374.890757,34170,0,1
2,Payment,1704304374.924940,33140,0,1
1,NewOrder,1704304374.958093,37742,0,1
3,OrderStatus,1704304374.995848,2331,0,1
2,Payment,1704304374.998189,36072,0,1
5,StockLevel,1704304375.034275,3614,0,1
1,NewOrder,1704304375.037901,30056,0,1
1,NewOrder,1704304375.067971,44002,0,1
1,NewOrder,1704304375.111986,34122,0,1
1,NewOrder,1704304375.146128,32657,0,1
1,NewOrder,1704304375.178801,32312,0,1
1,NewOrder,1704304375.211126,33917,0,1
2,Payment,1704304375.245070,34503,0,1
2,Payment,1704304375.279586,32372,0,1
1,NewOrder,1704304375.311971,34949,0,1
2,Payment,1704304375.346939,10205,0,1
1,NewOrder,1704304375.357158,42880,0,1
1,NewOrder,1704304375.400052,35625,0,1
1,NewOrder,1704304375.435692,10907,0,1
1,NewOrder,1704304375.446613,31194,0,1
1,NewOrder,1704304375.477821,21889,0,1
1,NewOrder,1704304375.499725,35987,0,1
1,NewOrder,1704304375.535726,11177,0,1
2,Payment,1704304375.546918,4597,0,1
1,NewOrder,1704304375.551528,8296,0,1
1,NewOrder,1704304375.559837,28932,0,1
1,NewOrder,1704304375.588783,37370,0,1
1,NewOrder,1704304375.626165,43616,0,1
2,Payment,1704304375.669795,11020,0,1
5,StockLevel,1704304375.680827,2664,0,1
2,Payment,1704304375.683519,8257,0,1
2,Payment,1704304375.691788,3419,0,1
2,Payment,1704304375.695216,3603,0,1
1,NewOrder,1704304375.698829,15978,0,1
1,NewOrder,1704304375.715317,10515,0,1
2,Payment,1704304375.725848,10923,0,1
1,NewOrder,1704304375.736786,6093,0,1
1,NewOrder,1704304375.742894,4840,0,1
2,Payment,1704304375.747747,3005,0,1
4,Delivery,1704304375.750766,25496,0,1
2,Payment,1704304375.776286,39867,0,1
1,NewOrder,1704304375.816169,26841,0,1
2,Payment,1704304375.843027,38101,0,1
1,NewOrder,1704304375.881189,17508,0,1
1,NewOrder,1704304375.898715,9198,0,1
2,Payment,1704304375.907929,24094,0,1
1,NewOrder,1704304375.932041,56915,0,1
1,NewOrder,1704304375.988972,34624,0,1
1,NewOrder,1704304376.023612,13235,0,1
2,Payment,1704304376.037146,10843,0,1
1,NewOrder,1704304376.048025,26771,0,1
2,Payment,1704304376.075151,21578,0,1
1,NewOrder,1704304376.096763,29469,0,1
1,NewOrder,1704304376.126254,26262,0,1
2,Payment,1704304376.152533,5447,0,1
2,Payment,1704304376.158002,27445,0,1
1,NewOrder,1704304376.185741,22011,0,1
1,NewOrder,1704304376.207768,22332,0,1
1,NewOrder,1704304376.230116,29178,0,1
1,NewOrder,1704304376.259579,25365,0,1
2,Payment,1704304376.284961,3373,0,1
5,StockLevel,1704304376.288351,5036,0,1
2,Payment,1704304376.293406,15547,0,1
2,Payment,1704304376.308969,31478,0,1
2,Payment,1704304376.340469,30245,0,1
1,NewOrder,1704304376.371043,25648,0,1
2,Payment,1704304376.396707,21978,0,1
2,Payment,1704304376.418701,29525,0,1
1,NewOrder,1704304376.448571,35696,0,1
1,NewOrder,1704304376.484283,34153,0,1
3,OrderStatus,1704304376.518452,2680,0,1
1,NewOrder,1704304376.521145,51909,0,1
1,NewOrder,1704304376.573070,22108,0,1
1,NewOrder,1704304376.595195,30576,0,1
2,Payment,1704304376.625788,3477,0,1
2,Payment,1704304376.629279,43578,0,1
1,NewOrder,1704304376.672875,22171,0,1
2,Payment,1704304376.695061,30785,0,1
2,Payment,1704304376.725863,36401,0,1
2,Payment,1704304376.762281,29966,0,1
1,NewOrder,1704304376.792262,35915,0,1
2,Payment,1704304376.828193,22375,0,1
1,NewOrder,1704304376.850610,29936,0,1
1,NewOrder,1704304376.880562,39884,0,1
3,OrderStatus,1704304376.920463,3695,0,1
2,Payment,1704304376.924176,37442,0,1
2,Payment,1704304376.961634,29950,0,1
2,Payment,1704304376.991601,36448,0,1
2,Payment,1704304377.028065,20875,0,1
2,Payment,1704304377.048955,3408,0,1
2,Payment,1704304377.052376,3259,0,1
5,StockLevel,1704304377.055659,2403,0,1
1,NewOrder,1704304377.058073,35993,0,1
2,Payment,1704304377.094085,7937,0,1
2,Payment,1704304377.102036,7593,0,1
2,Payment,1704304377.109647,7883,0,1
2,Payment,1704304377.117545,19116,0,1
5,StockLevel,1704304377.136686,4656,0,1
2,Payment,1704304377.141362,32248,0,1
1,NewOrder,1704304377.173632,42095,0,1
2,Payment,1704304377.215757,31837,0,1
5,StockLevel,1704304377.247610,3074,0,1
1,NewOrder,1704304377.250695,12099,0,1
2,Payment,1704304377.262807,19897,0,1
2,Payment,1704304377.282720,20575,0,1
1,NewOrder,1704304377.303310,22540,0,1
1,NewOrder,1704304377.325866,32232,0,1
2,Payment,1704304377.358115,8182,0,1
2,Payment,1704304377.366312,37312,0,1
1,NewOrder,1704304377.403640,32307,0,1
2,Payment,1704304377.435970,34294,0,1
2,Payment,1704304377.470280,21661,0,1
2,Payment,1704304377.491957,33203,0,1
3,OrderStatus,1704304377.525175,3527,0,1
1,NewOrder,1704304377.528714,29375,0,1
1,NewOrder,1704304377.558106,33554,0,1
1,NewOrder,1704304377.591677,44426,0,1
1,NewOrder,1704304377.636118,33515,0,1
1,NewOrder,1704304377.669649,33570,0,1
1,NewOrder,1704304377.703235,32063,0,1
1,NewOrder,1704304377.735314,34973,0,1
2,Payment,1704304377.770304,11026,0,1
1,NewOrder,1704304377.781347,7219,0,1
1,NewOrder,1704304377.788581,5229,0,1
1,NewOrder,1704304377.793825,5493,0,1
2,Payment,1704304377.799335,3397,0,1
1,NewOrder,1704304377.802747,7058,0,1
2,Payment,1704304377.809821,38433,0,1
1,NewOrder,1704304377.848287,46491,0,1
2,Payment,1704304377.894794,29379,0,1
2,Payment,1704304377.924192,21559,0,1
2,Payment,1704304377.945768,36795,0,1
1,NewOrder,1704304377.982585,43513,0,1
2,Payment,1704304378.026114,31073,0,1
1,NewOrder,1704304378.057205,21498,0,1
2,Payment,1704304378.078724,3546,0,1
2,Payment,1704304378.082285,3308,0,1
5,StockLevel,1704304378.085607,2291,0,1
2,Payment,1704304378.087909,9185,0,1
1,NewOrder,1704304378.097109,39831,0,1
1,NewOrder,1704304378.136957,30922,0,1
1,NewOrder,1704304378.167898,43254,0,1
1,NewOrder,1704304378.211174,39094,0,1
2,Payment,1704304378.250529,10494,0,1
1,NewOrder,1704304378.261039,6561,0,1
1,NewOrder,1704304378.267616,8455,0,1
1,NewOrder,1704304378.276121,4893,0,1
1,NewOrder,1704304378.281033,6403,0,1
2,Payment,1704304378.287452,3819,0,1
2,Payment,1704304378.291286,2939,0,1
1,NewOrder,1704304378.294239,6120,0,1
1,NewOrder,1704304378.300376,5388,0,1
1,NewOrder,1704304378.305779,5444,0,1
2,Payment,1704304378.311272,38961,0,1
5,StockLevel,1704304378.350249,3972,0,1
2,Payment,1704304378.354237,39330,0,1
1,NewOrder,1704304378.393583,28165,0,1
2,Payment,1704304378.421764,38080,0,1
5,StockLevel,1704304378.459861,2774,0,1
1,NewOrder,1704304378.462645,8675,0,1
2,Payment,1704304378.471335,3456,0,1
1,NewOrder,1704304378.474828,25678,0,1
1,NewOrder,1704304378.500525,37341,0,1
1,NewOrder,1704304378.537881,7596,0,1
1,NewOrder,1704304378.545494,14951,0,1
1,NewOrder,1704304378.560686,29115,0,1
1,NewOrder,1704304378.589818,14801,0,1
2,Payment,1704304378.604640,4614,0,1
2,Payment,1704304378.609269,3659,0,1
4,Delivery,1704304378.612982,30320,0,1
2,Payment,1704304378.643319,22916,0,1
1,NewOrder,1704304378.666250,28812,0,1
2,Payment,1704304378.695078,10576,0,1
2,Payment,1704304378.705704,3452,0,1
1,NewOrder,1704304378.709172,18733,0,1
1,NewOrder,1704304378.727921,5433,0,1
2,Payment,1704304378.733368,3684,0,1
1,NewOrder,1704304378.737084,13124,0,1
2,Payment,1704304378.750223,3368,0,1
1,NewOrder,1704304378.753605,19061,0,1
2,Payment,1704304378.772682,3501,0,1
1,NewOrder,1704304378.776196,46164,0,1
2,Payment,1704304378.822377,28635,0,1
2,Payment,1704304378.851028,12193,0,1
1,NewOrder,1704304378.863236,20382,0,1
2,Payment,1704304378.883634,3917,0,1
1,NewOrder,1704304378.887565,4021,0,1
2,Payment,1704304378.891602,3268,0,1
3,OrderStatus,1704304378.894885,629,0,1
1,NewOrder,1704304378.895523,5815,0,1
2,Payment,1704304378.901353,3801,0,1
2,Payment,1704304378.905169,3449,0,1
2,Payment,1704304378.908631,2669,0,1
1,NewOrder,1704304378.911312,5252,0,1
1,NewOrder,1704304378.916578,6593,0,1
1,NewOrder,1704304378.923186,5463,0,1
2,Payment,1704304378.928670,3279,0,1
1,NewOrder,1704304378.931965,4791,0,1
2,Payment,1704304378.936770,3433,0,1
4,Delivery,1704304378.940218,34982,0,1
2,Payment,1704304378.975216,31961,0,1
1,NewOrder,1704304379.007192,34226,0,1
1,NewOrder,1704304379.041433,4540,0,1
2,Payment,1704304379.045994,3507,0,1
4,Delivery,1704304379.049516,35614,0,1
1,NewOrder,1704304379.085145,33766,0,1
3,OrderStatus,1704304379.118927,591,0,1
1,NewOrder,1704304379.119525,34136,0,1
2,Payment,1704304379.153682,43951,0,1
2,Payment,1704304379.197649,34038,0,1
1,NewOrder,1704304379.231724,32213,0,1
1,NewOrder,1704304379.263953,32941,0,1
1,NewOrder,1704304379.296914,50108,0,1
2,Payment,1704304379.347043,10091,0,1
2,Payment,1704304379.357154,8409,0,1
2,Payment,1704304379.365578,48563,0,1
1,NewOrder,1704304379.414161,26759,0,1
3,OrderStatus,1704304379.440938,3784,0,1
2,Payment,1704304379.444733,12155,0,1
1,NewOrder,1704304379.456905,38661,0,1
2,Payment,1704304379.495582,35777,0,1
1,NewOrder,1704304379.531378,30347,0,1
2,Payment,1704304379.561742,36118,0,1
1,NewOrder,1704304379.597876,14315,0,1
1,NewOrder,1704304379.612207,4736,0,1
1,NewOrder,1704304379.616958,33836,0,1
1,NewOrder,1704304379.650810,35935,0,1
1,NewOrder,1704304379.686767,11044,0,1
2,Payment,1704304379.697827,3474,0,1
2,Payment,1704304379.701316,3450,0,1
1,NewOrder,1704304379.704796,4492,0,1
2,Payment,1704304379.709304,3336,0,1
2,Payment,1704304379.712654,3044,0,1
1,NewOrder,1704304379.715714,6907,0,1
1,NewOrder,1704304379.722657,5116,0,1
2,Payment,1704304379.727788,3035,0,1
1,NewOrder,1704304379.730838,5551,0,1
1,NewOrder,1704304379.736421,25326,0,1
1,NewOrder,1704304379.761762,37491,0,1
2,Payment,1704304379.799270,3488,0,1
2,Payment,1704304379.802772,3337,0,1
1,NewOrder,1704304379.806122,15626,0,1
2,Payment,1704304379.821780,3087,0,1
5,StockLevel,1704304379.824881,1286,0,1
3,OrderStatus,1704304379.826176,475,0,1
1,NewOrder,1704304379.826659,39528,0,1
2,Payment,1704304379.866409,3060,0,1
2,Payment,1704304379.869505,3336,0,1
1,NewOrder,1704304379.872854,6050,0,1
5,StockLevel,1704304379.878919,1151,0,1
4,Delivery,1704304379.880079,18847,0,1
2,Payment,1704304379.898941,4183,0,1
2,Payment,1704304379.903139,4283,0,1
2,Payment,1704304379.907840,3931,0,1
1,NewOrder,1704304379.911788,31448,0,1
1,NewOrder,1704304379.943259,33907,0,1
2,Payment,1704304379.977181,12628,0,1
1,NewOrder,1704304379.989830,43736,0,1
2,Payment,1704304380.033583,22086,0,1
1,NewOrder,1704304380.055686,27015,0,1
2,Payment,1704304380.082720,17002,0,1
1,NewOrder,1704304380.099741,26455,0,1
1,NewOrder,1704304380.126211,22818,0,1
2,Payment,1704304380.149059,21545,0,1
2,Payment,1704304380.170971,4464,0,1
2,Payment,1704304380.175451,3294,0,1
2,Payment,1704304380.178763,3299,0,1
1,NewOrder,1704304380.182076,5427,0,1
3,OrderStatus,1704304380.187518,483,0,1
1,NewOrder,1704304380.188009,5494,0,1
2,Payment,1704304380.193519,3540,0,1
2,Payment,1704304380.197074,5017,0,1
1,NewOrder,1704304380.202107,30823,0,1
2,Payment,1704304380.232946,3739,0,1
3,OrderStatus,1704304380.236700,779,0,1
1,NewOrder,1704304380.237490,32825,0,1
2,Payment,1704304380.270351,18466,0,1
2,Payment,1704304380.288832,26862,0,1
2,Payment,1704304380.315710,21933,0,1
1,NewOrder,1704304380.337667,21611,0,1
5,StockLevel,1704304380.359294,4779,0,1
2,Payment,1704304380.364085,27743,0,1
2,Payment,1704304380.391845,3848,0,1
2,Payment,1704304380.395709,2805,0,1
1,NewOrder,1704304380.398529,8902,0,1
1,NewOrder,1704304380.407448,39960,0,1
1,NewOrder,1704304380.447424,29982,0,1
1,NewOrder,1704304380.477422,11081,0,1
1,NewOrder,1704304380.488519,11322,0,1
2,Payment,1704304380.499870,4194,0,1
1,NewOrder,1704304380.504078,42795,0,1
1,NewOrder,1704304380.546888,22364,0,1
2,Payment,1704304380.569285,7803,0,1
2,Payment,1704304380.577117,2936,0,1
2,Payment,1704304380.580066,8839,0,1
2,Payment,1704304380.588920,7618,0,1
1,NewOrder,1704304380.596554,16857,0,1
2,Payment,1704304380.613427,5987,0,1
2,Payment,1704304380.619429,5957,0,1
4,Delivery,1704304380.625404,53458,0,1
2,Payment,1704304380.678878,10347,0,1
3,OrderStatus,1704304380.689240,3690,0,1
1,NewOrder,1704304380.692941,31897,0,1
1,NewOrder,1704304380.724855,57878,0,1
2,Payment,1704304380.782748,41460,0,1
2,Payment,1704304380.824225,22034,0,1
1,NewOrder,1704304380.846291,32880,0,1
2,Payment,1704304380.879188,34109,0,1
2,Payment,1704304380.913659,20902,0,1
1,NewOrder,1704304380.934580,32913,0,1
3,OrderStatus,1704304380.967515,5178,0,1
2,Payment,1704304380.972706,39874,0,1
4,Delivery,1704304381.012595,43840,0,1
5,StockLevel,1704304381.056452,3386,0,1
2,Payment,1704304381.059850,42123,0,1
2,Payment,1704304381.101995,31794,0,1
2,Payment,1704304381.133811,10742,0,1
2,Payment,1704304381.144569,11016,0,1
1,NewOrder,1704304381.155601,33468,0,1
2,Payment,1704304381.189085,33087,0,1
1,NewOrder,1704304381.222191,33519,0,1
1,NewOrder,1704304381.255993,22722,0,1
1,NewOrder,1704304381.278731,32097,0,1
2,Payment,1704304381.310843,2997,0,1
1,NewOrder,1704304381.313854,20346,0,1
2,Payment,1704304381.334216,33437,0,1
2,Payment,1704304381.367670,32546,0,1
2,Payment,1704304381.400232,10685,0,1
2,Payment,1704304381.410933,11260,0,1
3,OrderStatus,1704304381.422209,3120,0,1
1,NewOrder,1704304381.425340,41318,0,1
2,Payment,1704304381.466674,33518,0,1
1,NewOrder,1704304381.500207,32559,0,1
2,Payment,1704304381.532789,33437,0,1
1,NewOrder,1704304381.566242,32845,0,1
1,NewOrder,1704304381.599104,33635,0,1
2,Payment,1704304381.632755,33873,0,1
5,StockLevel,1704304381.666643,10622,0,1
1,NewOrder,1704304381.677286,14539,0,1
2,Payment,1704304381.691840,4005,0,1
1,NewOrder,1704304381.695859,14241,0,1
3,OrderStatus,1704304381.710116,1441,0,1
2,Payment,1704304381.711565,10304,0,1
4,Delivery,1704304381.721885,62276,0,1
1,NewOrder,1704304381.784177,18425,0,1
1,NewOrder,1704304381.802612,24246,0,1
2,Payment,1704304381.826890,40056,0,1
1,NewOrder,1704304381.866962,31458,0,1
2,Payment,1704304381.898437,35112,0,1
2,Payment,1704304381.933566,10420,0,1
1,NewOrder,1704304381.944002,42607,0,1
2,Payment,1704304381.986624,37049,0,1
2,Payment,1704304382.023690,29223,0,1
5,StockLevel,1704304382.052932,7292,0,1
1,NewOrder,1704304382.060238,31771,0,1
1,NewOrder,1704304382.092038,42439,0,1
2,Payment,1704304382.134493,29341,0,1
1,NewOrder,1704304382.163850,22230,0,1
2,Payment,1704304382.186097,3746,0,1
2,Payment,1704304382.189862,3860,0,1
2,Payment,1704304382.193736,3982,0,1
4,Delivery,1704304382.197738,36308,0,1
2,Payment,1704304382.234062,8059,0,1
1,NewOrder,1704304382.242159,31956,0,1
1,NewOrder,1704304382.274131,41646,0,1
1,NewOrder,1704304382.315792,6638,0,1
1,NewOrder,1704304382.322446,6623,0,1
5,StockLevel,1704304382.329089,1051,0,1
2,Payment,1704304382.330149,2903,0,1
1,NewOrder,1704304382.333067,4296,0,1
3,OrderStatus,1704304382.337391,739,0,1
1,NewOrder,1704304382.338138,24765,0,1
2,Payment,1704304382.362919,38179,0,1
1,NewOrder,1704304382.401499,27665,0,1
1,NewOrder,1704304382.429180,42596,0,1
1,NewOrder,1704304382.471791,41999,0,1
1,NewOrder,1704304382.515034,24859,0,1
1,NewOrder,1704304382.539909,39321,0,1
2,Payment,1704304382.579246,7850,0,1
1,NewOrder,1704304382.587111,30410,0,1
1,NewOrder,1704304382.617561,28308,0,1
1,NewOrder,1704304382.645898,11162,0,1
1,NewOrder,1704304382.657298,11453,0,1
1,NewOrder,1704304382.668780,4877,0,1
4,Delivery,1704304382.673672,32182,0,1
2,Payment,1704304382.705871,4297,0,1
2,Payment,1704304382.710728,3571,0,1
1,NewOrder,1704304382.714635,24268,0,1
3,OrderStatus,1704304382.738918,1137,0,1
2,Payment,1704304382.740065,8828,0,1
1,NewOrder,1704304382.748909,31309,0,1
2,Payment,1704304382.780233,8650,0,1
1,NewOrder,1704304382.788912,43613,0,1
4,Delivery,1704304382.832548,52631,0,1
2,Payment,1704304382.885211,28747,0,1
1,NewOrder,1704304382.913974,12015,0,1
2,Payment,1704304382.926014,10723,0,1
2,Payment,1704304382.936753,3663,0,1
2,Payment,1704304382.940432,43275,0,1
1,NewOrder,1704304382.983757,20990,0,1
2,Payment,1704304383.004764,3531,0,1
2,Payment,1704304383.008308,4433,0,1
1,NewOrder,1704304383.012757,25191,0,1
2,Payment,1704304383.038364,3551,0,1
2,Payment,1704304383.041929,3298,0,1
1,NewOrder,1704304383.045239,5627,0,1
2,Payment,1704304383.050882,3281,0,1
2,Payment,1704304383.054178,3631,0,1
1,NewOrder,1704304383.057825,4925,0,1
1,NewOrder,1704304383.062767,5354,0,1
1,NewOrder,1704304383.068137,7437,0,1
5,StockLevel,1704304383.075591,3957,0,1
1,NewOrder,1704304383.079560,24447,0,1
2,Payment,1704304383.104023,10943,0,1
2,Payment,1704304383.114982,34334,0,1
2,Payment,1704304383.149332,22747,0,1
2,Payment,1704304383.172096,31765,0,1
2,Payment,1704304383.203878,35139,0,1
4,Delivery,1704304383.239033,63310,0,1
1,NewOrder,1704304383.302359,35694,0,1
1,NewOrder,1704304383.338069,32564,0,1
2,Payment,1704304383.370649,9952,0,1
2,Payment,1704304383.380635,11365,0,1
2,Payment,1704304383.392017,8163,0,1
2,Payment,1704304383.400198,37247,0,1
1,NewOrder,1704304383.437462,35386,0,1
1,NewOrder,1704304383.472866,41116,0,1
2,Payment,1704304383.513998,55460,0,1
1,NewOrder,1704304383.569660,32933,0,1
5,StockLevel,1704304383.602610,4406,0,1
1,NewOrder,1704304383.607032,21651,0,1
1,NewOrder,1704304383.628699,40269,0,1
1,NewOrder,1704304383.668989,25159,0,1
2,Payment,1704304383.694164,19802,0,1
4,Delivery,1704304383.713982,51782,0,1
2,Payment,1704304383.765780,7478,0,1
4,Delivery,1704304383.773273,63460,0,1
1,NewOrder,1704304383.836755,53569,0,1
1,NewOrder,1704304383.890341,13239,0,1
5,StockLevel,1704304383.903596,2237,0,1
2,Payment,1704304383.905843,20469,0,1
2,Payment,1704304383.926332,4356,0,1
2,Payment,1704304383.930718,2961,0,1
2,Payment,1704304383.933938,6925,0,1
3,OrderStatus,1704304383.940879,569,0,1
2,Payment,1704304383.941457,3347,0,1
1,NewOrder,1704304383.944825,5828,0,1
2,Payment,1704304383.950673,3935,0,1
1,NewOrder,1704304383.954624,6063,0,1
3,OrderStatus,1704304383.960703,583,0,1
1,NewOrder,1704304383.961293,20068,0,1
1,NewOrder,1704304383.981380,30448,0,1
1,NewOrder,1704304384.011844,43721,0,1
1,NewOrder,1704304384.055582,63395,0,1
4,Delivery,1704304384.118993,66981,0,1
2,Payment,1704304384.185995,23259,0,1
1,NewOrder,1704304384.209270,25555,0,1
1,NewOrder,1704304384.234858,7789,0,1
1,NewOrder,1704304384.242663,7981,0,1
2,Payment,1704304384.250660,3642,0,1
1,NewOrder,1704304384.254318,40423,0,1
1,NewOrder,1704304384.294758,6218,0,1
4,Delivery,1704304384.300992,31772,0,1
5,StockLevel,1704304384.332781,2485,0,1
1,NewOrder,1704304384.335278,62295,0,1
2,Payment,1704304384.397589,21433,0,1
1,NewOrder,1704304384.419039,24944,0,1
1,NewOrder,1704304384.443999,28963,0,1
